text	label
Me ha gustado un vídeo de de ( 	2
Cuando subes un rap y tus Zombers dicen que es lo mejor que has hecho ^^ GRACIAS !! :D UNCHARTED 4 RAP | 	2
Buenos dias Zombers !! ! ^^ la noticia es que hoy tendréis nuevo rap en el canal ^^ lo compartiréis y le daréis vuestro amor ? red heart red heart winking face with tongue	1
NUEVO TEMA + SORTEOO !! CIVIL WAR | KRONNO ZOMBER & NERY GODOY | ( Vid .. . 	2
RT : En mis auriculares la música de , en mi corazón 	2
RT : ALGUIEN QUIERE GATITOS ? PLEASE SOMEONE 	1
Para un martes relax lo mejor es usar una Maxifalda ! Visitanos o realiza Tu pedido a domicilio al 096.880.7384 	1
RT : ¡ Y más exclusivas ! delgado de 	2
Pa pitcher yo .	2
Madre mia que granujillas sois ! Le pedis a que juegue minecraft conmigo porque soy pro noob y asi os reis mas ! Que malos !! grinning face with sweat grinning face with sweat	2
Grande burrito América se mueve con 	1
Sangría Margaritas are The best !! ! They do The Job right !! !	1
RT : POR FIN love youu 	2
RT : tu que eres premium , pero de la cabeza XD	2
Elegante y vanguardista vestido de balmainparis en la alfombra Roja de  	2
RT : Kronno tu rap fue de Mortal Combat fue increible en vdd eres el mejor XD sparkling heart	2
RT 24 : Prefiero millones de road trip que jangueos 	2
GOOD Morning familia !! !! !! 	2
RT onl : Gracias , Senior Year , por el stress que me causas diariamente .	1
ABC Family esta on fire con las peliculas hoy red heart red heart red heart red heart	2
En 40 minutos tenéis el vlog , babies .	2
Fucking parking de Garden Hills person getting massage medium skin tone	0
“ : " : Yo quiero ir !! !! RT : Yeah here we come " empaca pues ! ” smiling face winking face	2
Nena queee . El best way to start a day es con un cacoteo intenso .	2
Me ha gustado un vídeo de de ( 	1
El selfie nunca puede faltar .	1
Otoño/invierno2012 blanco , rojo , encajes , botas collar 	1
RT kabj : " eje , ¿ Qué has hecho en las navidades ? " -lo mismo que en verano , comer , dormir y netflix .	1
Mortal Kombat X | RAP PLAY - KRONNO ZOMBER ( Videoclip Oficial ): 	2
En estos mismos instantes estoy grabando el audio de assassins creed syndicate !!	2
The Real Battle Burlao Niggus !! JAJAJAJ | MI VIDA NO TIENE SENTIDO | Normal Vlog 	2
green Que tal este outfit ?! Blusa $20.00 Pant $ 22.90 Collar $ 11.90 Pedidos 096.880.7384 	2
Mami en facebook 	1
Thanks A Ti .. ..	2
Lo mas seguro ni pueda jugar los juniors loudly crying face	0
Todos jodiendo conque no pueden con sus vidas y yo acá como que " yea , normal "	2
fly me to the stars Collar $ 9.80 envíos 096.880.7384 ( whatsapp ) 	2
JAJAJA que cruck el !! Ahora a ponerse la gorrita para que no se note !! :P	1
RT : A Taste of Frituras : Best Street Food 	2
desde Trademark Metals and Recycling 13200 Caoro Lane . Pasa por aqui para ganar premios  	1
Estos vecinos q empiezan a pasar maquina de presión ahora !! ! Perate q somos nosotros Uuupss Sorry	0
RT ruin : Regalo Gatita , vacunada y esterilizada si alguien interesa DM 	2
Atención !! !! ! 	2
ASSASSINS CREED SYNDICATE | ÉPIC RAP | KRONNO ZOMBER | ( Videoclip Oficial ): 	2
Mantente conectado a para mas info de los Awards y un sneak peek del evento . 	2
JAJAJA Lo de KIKO Rivera modo youtuber es otro nivel tienes Subs que solo le dan DISLIKES ! Están suscritos para darle dislikes ! XD me meooo !	2
jajajaaj you were adorable .. . what the fuck happened ? ;)	1
Ok , es Trending Topic . Mantened la calma . Disimulad .	2
Y sigue hacia adelante ! 	2
Viciado al Rocket League !! !	2
Cierto o Falso : A finales de 2013 habían 150 , 000 torres de servicio celular en EE . UU	1
“ : Jajajajajajaja lesbihonest ” youuu knowwww it girlfriend smirking face smirking face	2
NIGHTMARE | Especial Halloween | Kronno Zomber ( Videoclip Oficial ) 	2
Lo atractivo de una mujer está en su seguridad . urban vibes collection ón  	1
JAJAJAJJAJAAJJAA acho ya , bye	0
RT : '' Yo quiero mucho a mis Zombers . '' lo hice para vos ^^ Espero que lo veas gg 	2
RT : " Ella era poesia . El no sabia leer . " Kills me .	0
en Capri estan a $4 , so no los compres en teatro centro jajaja	1
RT : a mí me dicen " que mucho has cambiado " y yo acá como que " aja , ¿ y qué carajos pasa ? problema mío .	0
A Las 12 EMPIEZA PRE VENTA .. EN Ticketmaster Descuento con el Código Elzol 	2
The Imposible muy buena . No nos podemos dar por vencidos ! Todo es posible . Nunca se debe perder la FE .	2
Me afeité las piernas , me corté 3 veces y me salió rash , saaaaach , se nota que hoy es martes	0
Hay tantas maneras de como analizar las situaciones que ya los quotes me valen para nada	1
RT : Me ha gustado un vídeo de de ( 	2
RT : If young metro do n't trust you .. . 	1
T- 1 month exacto para el MCAT :-)	2
Por el momento ofrecemos teléfonos gratis con contrato o sin pago inicial con EDGE , ¿ le interesaría ? 	2
Veo memes y videos de el juego de golden state y okc .. .. Pero okc le pelio el juego algo que san antonio y Cleveland no han echo thinking face	1
RT : no tengo morning text 's voy a tener morning sex .. . 	2
Maxis skirts are on TOP ! con el 50%Off por esta semana ! Escribenos al 096.880.7384 y te enviamos tu pedido ! 	1
Hacen falta los jazz fest .	2
RT : no se pero para mi es tan divertido maquillarme . i go from hot momma to super hot momma	2
WE ARE ON SALE 70% de descuento !! ! Que te parece ?? 	2
kiararf y verme en halloween face savoring food	2
RT : Gringos on Cinco de Mayo vs . gringos on seis de Mayo 	2
sex piñata ? enverdad las actividades en el campus son random cc	1
LA PARTIDA MAS EXPLOSIVA !! | LUCKY ISLAND COJO Y LUIS | Minecraft : 	2
Tuve una pesadilla de que iba a tener triplets . JAJAJAJAJA . WTF !	2
RT kunxD : -Cuando hablan mal de los rap-play : ' D 	2
JAJAJAJAJAJJA probably haga eso	2
Yo quiero y necesito algo con oreo in it	2
Hoy me tiraría un placita relax .	1
hahahahahhaha te quedo te quedo mala mia Que tu piensas que es la UPRB face with tears of joy face with tears of joy	2
RT : Si este tuit llega a 20 retweet se pasa la 0	2
RT : estos truenos me tienen como para comerme otro brownies y chill	2
Gsw vs okc ay luli	1
with repostapp . ⁰・・・⁰ Atención que van a los billboards pasen por  	1
RT rodz : TAQUILLAS AFTER DE ASJ $25 $25 $25 DE LA GEEEEZYYY Y MASS MAYO 27 A LAS 2AM COMPRA TU TAQUILLA YA !! !! !! !! !! smirking face smirking face smirking face	2
	1
Avi con el babyyy heavy heart exclamation	2
RT nba : JAJAJAJAJAJAJAJAJAJAJAJA MIRA BYE 	1
los primeros 3 season !! !! ! Estan en netflix watch themmmmmmm	1
RT : Loca por irme pa la uni loudly crying face	0
Este Mes es todo un experto en belleza ¡ Entra en su website y descubre todo lo que saben ! 	1
Mi novio mide 6'3 y yo 5'1 face with rolling eyes	1
RT : Necesito vuestra ayuda ! RT a este TWEET please , para pasar a la fase final de los , mi número en el concurso 	2
RT : ME CANCELARON EL FUCKING RING POR LA TORMETA PERO NO CANCELAN LAS CLASES NI PAL CARAJO	1
RT : Empezó la 1era practica nos pueden seguir en vivo en NBC Sports or con App . Penske	2
Para aquellos que todavía están en tu lista , aprovecha las ofertas que vienen este Cyber Monday : 	2
ugh las cartas de financial aid son un peo entender	1
RT : Toca toca Pedro , puro crossfit . 	1
RT : A full-ride scholarship 4.0 GPA Sleep No stress Saving money 	2
Feliz Sabado , Familia . 	2
No es por nada pero yo no pagaria por un jovani gram .. $200 para que me canten por 15 minutos ? No thanks I can sing to mysef for free money with wings	2
RT : Follow the blue brick road to the ultimate Puerto Rican festival , Fiestas de la Calle San Sebastián Jan 15-18 , 2015 ht  party popper	2
" : " : Me on last day of school 	2
nos perdimos por el carajo .. .	0
pues imagina ! pensaba que era el apocalipsis zombie o algo así !	2
RT : THIS VIDEO IS TOO ADORABLE FOR WORDS 	2
RT : “ lay all your love on me ” ✧ mamma mia 	2
RT : . 	1
RT : Próximo Battle of the Bands . Habrá comida , musica y la entrada es $5 . See you there . 	1
RT : Nuevo Shopper : ¡ Prepara tu hogar para las fiestas ! Ver Shopper : 	1
RT : No relationship is perfect . Every relationship has ups and downs . The ones who make it through everything are the ones real 	2
La vista desde la terraza de muestra habitación ! Mini vacation !! 	2
Si dijiste el Samsung SPH-M100 Uproar , ¡ eres un maestro de !	0
Una playlist para salir a correr con canciones que recuerden a zombies persiguiéndote . MOTIVARÍA AL MÁXIMO . Porfa .	2
najwaa with repostapp . ・・・ Thank you Disfrútalos !! ! 	2
RT : El versión penaltis 	1
UNA FINAL MUY INTENSA ! | LUCKY ISLAND | Minecraft : 	2
RT : lo mejor es de ser zomber es que seguimos a un ídolo que se merece todo y que siempre está dando amor a sus fans two hearts	2
" cabrero : jajaja que bella Ariana " nahhh stap et !	2
Mañana miércoles te esperamos en el lleva a tus niños a recoger sus regalos  	1
RT 24 : JAJAJAJA TOO MUCH 	2
Bienvenida Imagen Modeling by La Gatita Regístrate en 	2
1140 west 49 calle llama y evita Multas 305 907 3052  	1
TENSIÓN HATA EL FINAL !! | Juegos del Hambre EP . 7 | Minecraft : 	2
RT Samantha : Nena que suba nudes de un nene , pendeja q no vale un carajo . Ellos merecen respeto , y hay mujeres q no entienden eso h 	1
tienes que parar con los spoilers de The 100 . Bye broken heart	1
ughhh whateveL .. . en mi mente ya me gradue	2
ughh nena no has visto el clima ?	0
1 D los D Popular : Aumentos cuentas e-account o Chequera Popular pagaría $2 por retirar dinero de un cajero Q no sea de la red del BPPR .	1
Las bellezas talentosa con la guapa delgado que le hizo este fabuloso look para esta noche 	2
Pedir un delivery de pizza en Portugués face with tears of joy	1
Mi abuela lleva casada más de 50 años con mi abuelo y sigue odiando a las hermanas de mi abuelo y celandolo on fire fire	2
La sangria en st Thomas passio !! ! Woohoo	2
El susto que les di a tanya y a fefa estuvo priceless face with tears of joy	2
El mono de la puta Laif ! Rubgetta is Rial Madafukers ! 	1
by " ¡ Miren que bellas lucen nuestras chicas ! " via photorepost app y con los colores de la  	2
RT : Desayunando con 	2
14 tb to your birthday:') jajajaja 	1
no sabía que iban a hacer ese poster tan extremadamente horrible	1
RT : So fucking drained puñeta esto se tiene que acabar ya face with steam from nose sleepy face	0
mani & pedi , hair :D ONE √	1
sm I feel yaa	1
DONDE ENCONTRAR LAS VENTAJAS ! | ZOMBIES 2.0 | Call Of Dudy Black Ops 	2
Ultimate guide to being Colegial ; sección de comidas . 	2
Asi lucio Bella , sexy , moderna y elegante la noche de  	2
RT : Gracias a por hacerme lucir hermosa con sus vestidos . Thank You again for your beautiful dresses 	2
Love you friend sola to me . 	2
RT : Estoy pa jugar dominos y darme pal de beers	2
RT : Javi es un champion face with tears of joy	2
Quiero un sushi date .	2
quiero ver american horror story pero soy muy caga para ver season 1 sola .. .	1
JAJAJAJAJA US	2
Reventao del torneo de Overwatch Pero feliz ! He conocido a muchos Youtubers buena gente y cracks y buena gente ! 	2
No hay nada mejor que caer rendido , con smartphone en mano y la red 4G LTE más grande del país . 	1
So aquí me quedo en mi casa hasta mañana fack et .	1
Mi Team Levántate con Nosotros en 6-11 Am .. 	1
RT : Mis bellas y talentosas amigas fashion stylist y yo lolololo 	1
noooo fajardo pleasee ! jajajajja its a terrible name !	0
CABRONES ME CANCELARON EDFI EN LA PISCINA Y EL EXAMEN DE HOY . ESTOY BIEN FUCKING FELIZ raising hands raising hands raising hands raising hands	2
RT : Cuando Plán B toca en el party bus . 	2
Donde se han escondido mia zombisitos !! ! BATMAN ARKHAM KNIGHT EPIC RAP - KRONNO ZOMBER ( Videoclip Oficial ) 	2
Deseosa de ver a mis niñas ! Imagen Modeling by La Gatita feliz Sábado . imagenmodelingbylagatita 	2
Despues de un mes , termine lo 15 seasons de SUV . loudly crying face loudly crying face loudly crying face loudly crying face loudly crying face	1
RT : " But you do n't really care for music , do ya ? " 	1
Hoy con ganas de estar super trendy !! ! Todo esto y más en nuestra tienda tus pedidos 096.880.7384 	2
Dios mío pero que annoyinggg Marialejandra por Snapchattt	1
La Gata Spiderman . Lol . Feliz Martes familia Vacilon De La  	2
Med A . Bot JAJAJAJAJAJAJAJAJAJA 	2
Uno con wormies inside .. .. foooo	1
EL ESCONDITE SECRETO ! | Juegos del hambre | Minecraft : 	2
RT : Si te gusta el arte ven a el expo de arte presentado por en . Arista : Wenceslao Quiroz 	2
¡¡ VÍDEO EN YELLOWMELLOW !! Madre mía .. . el Yoga Challenge con Cadepe . Muchas risas !! :D 	1
la andy y yo  	2
Tbt Karina cuando llego a Imagen Modeling by La Gatita , ahora toda una chica segura de si misma .. . 	1
EH EHEHEHE EHE EHEHEHE HOY A LAS 20.00 VÍDEO EN YELLOWMELLOW EH EHHEHHEHHEHEHHEHEHHEHEHE yo creo que no os lo vais a querer perder .. .	1
Getting ready for this long weekend ! Country shirt $ 19.80 Pedidos 096.8807.384 ( Whatsapp ) 	1
Me voy a dormir con la tranquilidad de que no me voy a despertar con resaca . NO ALCOHOL PARTY FOR LIFE . Feliz año , babies . smiling face with heart-eyes	2
	2
RT : Atrévete a destapar la noche con Medalla . [ Foto de ricky rvra ] 	2
IN - CRE - I - BLE ! 	2
Hola q Bueno q te gusto es de la Marca French connection	2
RT : Es que no hay manera de yo poder sentarme a estudiar ..	0
Listos para y modernos como siempre new trends and  	2
" Oye mira esa ballena " - Natcha mvp	1
¡ Qué emoción ! Ve aquí con qué país estuvieron la mayoría de tus tweets y dale RT con : 	1
Le digo a papi que lea mi term paper y quiere que arregle todo . Sike	0
RT : Pal carajo Bruce Jenner , hablemos de fucking y su proyecto de darle electricidad a 600 millones de africanos . 	1
Prepárate para saltar al ritmo de la música latina en el . 	2
Un angelito más en el cielo RIP red heart	1
RT : Verde menta color d en y en los tips d y ht 	2
" No , seriously where are you from ? " -nadie me cree .. da fuq :/	0
Khloe es mi spirit animal 	2
RT : a to cojon quisieron meterlo como nosotros los sen16rs	1
Un MUST HAVE en esta navidad son estos aretes ! Escoge tu favorito ! Mereces tu regalo de navidad !! 	2
RT : ¡ Ya llegó ! te los trae en breve a través de Periscope , ¡ pendientes ! 	2
No puedo mano , he tratado con himym y no pude at all	0
hahahahahaha vpc a mí hasta se me había olvidado que decían que no face with tears of joy unamused face	1
Ya Viste el Herald ? LEVANTATE Desde las 6Am 	1
RT : do n't understand girls who tweet ' if only u knew what your boyfriend was like ' fuckin tell her then ya bishh frog face hot beverage	1
My office for the day ! La oficina del Dia ! 	1
RT : Mi Amore , my life is a living masterpiece . And ever day I offer it up to u . And every night I sing it to u to sleep .	1
Finally the weekend has come !! -Maxifalda -top en V GYPSY SUMMER 	2
Contris el va burlao en halloween ! Yo no me disfracé , ya que soy zomber todo el año xP ajaj	2
RT : just chill , no drama , no nothing	1
Eso essss !! ! En familia Full !! ! Pronto ! 	2
Sexy vs . Vulgar de Angie Escamilla - Angieestilo Angie Escamilla 	1
RT : Mi hoy en & I love it 	2
Pero okc me ilusiono ganando 3-1 face with tears of joy	1
RT : Look hoy & 	2
" : soooo true jajaja " YASS BITCH YASS:') jajaj si esto fue una semana y las extrañe .. no me quiero imaginar 4 meses	2
Gracias por tu apoyo baby ! Love u !! Ya mismo nos vamooss !! !! ! Woooho	2
RT : Puerto Rican girls be like : yo no tengo ninguna actitud 	2
RT : Entonces a Miss Universe llega Osmel con una venezolana bien durota y vamos para el gate un año más .	2
me quiero liar con rush , pero no se .. creéis que le gusto ? smiling face with heart-eyes	2
Thanks Gratis para la Comunidad abdelzumba  	2
mi cara en la miniatura pls face with tears of joy	2
RT : Este weekend vuelvo con los bros y la goldi a mar chiquita viene ese DnB viene duro carlitos Jerson  water wave palm tree new moon cyclone clinking beer mugs	1
RT : " fix ya attitude or i 'm leaving " 	0
El vlog de hoy , pequeñas muertes por sueño : VIAJE A AUSTRALIA Y TEMA FINEBROS 	1
“ : 	1
Estoy consiguiendo que mi colección de blu rays sea the fucking best . 	2
“ : Espectacular el nuevo promo . Lo acaban de pasar , Todo se ve divino ! Great Job-Great Team ” thumbs up clapping hands	2
RT yamilo : Hoy nos quedamos en el Embassy , hoy arrasamos Vibra en la placita y hoy se jodio esto w/ clinking beer mugs	2
La respuesta de es A . Tu teléfono móvil es más poderoso que las PCs que enviaron astronautas a la luna .	2
RT TheArtMonster : Ilustración inspirada por el nuevo single de 	2
te llevaste el mute	1
Buenos Dias desde Esta belleza de lugar .  	2
RT org : Ya es mas que una realidad Estará En Junto a todos nosotros con un Show Espectacular !! htt 	2
" : " : Ya llegue :) " YASS BITCH YAAAS jajaja " JAJAJAJA I love et ! U missed me I knoww !! !!	2
RT : Alfin puedo cantar Esclava Remix alfrente de mami sin ningún problema 	2
Celebrando el Bday de Reina .. ya 21 Felicidades . TE AMO Y ESTOY ORgullosa de ti .. Dios me premio Con  	2
La verdad es que el Metal Gear Solid the Phantom pain me ha dejado en plan !! tengo mono !! ! esta noche espero jugar con zarcort ! XD face screaming in fear face screaming in fear face screaming in fear	2
wtf de donde salio esta lluvia	0
Todo el día en pj 's , mejor domingo del mes we can say	2
RT : rt si es el mejor truco d magia k has visto en tu puta bida xdd 	2
Yo me quedo en shock con las cosas que leo y veo en las redes sociales .	0
RT : eres mui funny siempre me rio con los temas que ponen hasta en suissa los escucho son mi emisora favorita .	2
Excelente día de trabajo ! ía  	2
¿ A quién más le gusta ? 	2
Check out this outfit !! Blusa estampada de chiffon Collar negro Pulseras plateadas Pulsera blanca 	2
Mis ganas de estudiar desaparecen cada dia más igual que mi GPA	1
Look del día de para camisa y falda de bcbg zapatos  	1
dimelooooo necesito algo pa ' leeer rushhhhhhh . Estoy harta de leer clasicos este verano . Jajaja	2
Siiiiiiiiii puhleaseee 	1
Thanks for making us popular ! sola we Love u ! 	2
La vida de Angie debe de ser un sitcom como " I love Lucy " , pero el de ella seria " OH ! Angie " .. .	1
RT : Sí , soy argentina y AMO tu bella Cuba ( live on 	2
cómo es posible que no te tuviera ni en tw , ni en instagram , ni phhhoto ?! No entiendo * voz de coscu *	1
esto de it aunque no coja los PNA me tiene el ovario inchado	0
RT : HOY ES EL ÚLTIMO DÍA PARA COMPRAR TU TAQUILLA DEL AFTER PROM DE ASJ 25$ 25$ 25$ aprovechen que quedan pocasss	2
Looks de TV primerimpacto 	1
Hoy me toca darte dobles felicidades ! Enhorabuena por los 4M y Feliz Navirap bro !! ! squinting face with tongue	2
pero wtf r u doin	1
I know mexican judo .. . ajjajaajaja me meo 	2
RT : Look del dia para unnuevodia ! gracias 	2
RT : Eso de los lantherns fue solo un glimpse de lo que les espera en el senior prank .	1
Ven a buscar tu arbolito 107 ave y Bird Road ElNuevozol 106.7 	1
" te dejo ganar " s i k e .. Yo siempre gano pero es por mi , no por tu dejarme	1
Nuevos collares ! Pedidos : 042.511.554 096.880.7384 Envíos a nivel nacional !! 	2
Nuevo año nuevos colores y nuevos sabores nuevos colores para la temporada OPEN 10:00 a 19:00 hrs 	2
" : Mi tia : vas a beber hoy ? Yo : si Mi tia : take good care of your private parts " she is wise ! face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy	2
Llevo el dia entero trabajando mañana y el fin de semana probablemente tengais nuevos raps :)	2
on the bright side mañana al fin veo a mi big sista:')	2
RT : Brutal la canción bro !	1
hahahahahaha facebook ? Que 'jeso ?	1
: El 17% de hispanos compraron apps de salud . Esos son muchos fanáticos de la salud . 	2
telemundo telemundofans beatrizstylist 	1
Franko ¡ Hola ! Aquí estamos , me enorgullece servirle en lo que sea necesario con su servicio Verizon Wireless . ~ MV	2
Ni idea de por qué de repente estaba en oculto el videoclip , pero lo he puesto nuevo en público , JODER . 	0
RT : Hasta el sol de hoy han salido 789 spanish version de panda pero solo uno la partió .. . Deléitense jajajajajjajaj 	2
¡ Me encantaría ayudarlo con esta inconveniencia ! ¿ Cómo es que está recibiendo este spam ? ~ AS	1
No lo llamen punto .. . el grita demasiado ! no thankss	0
RT : spring break puñeta avanza	2
Happy Friday Familia .. .. En un Studio Decorado Bello ! Ese Detalle De Mi Hermana  	2
by " " via photorepost app la pato bday  	2
ME QUIEREN MATAR ! Im going to kill you kronno ! 	2
Me he tirado como 5 horas grabando un gameplay de maincraft ajajaja y encima no he conseguido ganar ninguna partida soy un noob .. . T T XD sad but relieved face	0
RT : raised on Biggie and Nirvana , we are the New Americana	1
RT onl : De tan sólo pensar en todo lo que tengo que hacer esta semana puedo sentir el nivel de stress incrementando .	1
RT : Cuando el outfit está on point 	2
“ : Retorna el Hard Rock Cafe a Puerto Rico - 	1
El rap de batman a las 20:00 hora española !! A no ser que tengais muchas ganas y petemos esto a RT 'S!!!	2
RT : El look del día en De . 	1
montalvio bien LOTE eriks ? jajajaja thanks baby face blowing a kiss face blowing a kiss face blowing a kiss	2
Zombers os recuerdo que está es la única pagina oficial de Facebook ! todo lo demás es Fake !! 	1
En cuanto me llegue mi Juggernog hago RAP de Black Ops 3 Zombies ! recordando viejos tiempos , cuando empecé con esto ! 	1
RT : yo tengo 100 millones en un vídeo , el billar play challenge	2
RT : Y mi Libra ? Ah wait .. 	1
RT : quiero roadtriiiip palm tree clinking beer mugs fork and knife	2
RT : Nosotros los boricuas nos vacilamos a to ' el mundo por cualquier jodienda y viene un gringo y nos " insulta " y ya rápido nos 	2
RT : Estamos viendo Straight Outta Compton y que puto peliculon .	2
no shh	0
RT : This is the sex ed video we all needed in high school 	1
RT : LOS COLOMBIANOS AUNQUE PIERDAN TIENEN A SHAKIRA Y A PABLO ESCOBAR .. . TELL ME WHO ' S THE REAL LOSER	1
ay ya que se acaben las clases gosh	0
Musica sin parar Familia dj sheriff 	1
SLENDERMAN VS OFFENDERMAN | KRONNO ZOMBER Prod . DEOXYS Beats | ( Videoc .. . 	2
Just like old time siki falta mi gente	2
La vida esta llena de decisiones . Decidete por tu favorito !! dress S A L H U A W O M A N 	2
11am y yo viendo clueless en el trabajo	2
Digo que voy hacer garlic brocolli y todos se apuntan . Puñeta .	0
RT : Estreno mundial del nuevo video musical de Dir . : Styling and ME ! 	1
Una Biana loca !! ! 	2
RT : Que cabrón era el feeling de conocer a alguien nuevo y conversar todos los dias , hoy día si te enchulas te cogen a rela 	0
RT : Mi look de hoy para gracias a 	2
Imagen Modeling by La Gatita Regístrate en 	2
Jajajajajaj 	1
Grand Slam Party Latino Este Viernes solo a $1 Dólar , te espera desde las 6am en  	2
Me ha gustado un vídeo de de ( 	2
Llénate con películas gratis y programas de tv . 	2
HOY A LAS 20.00 H HAY VÍDEO EN YELLOWMELLOW . CORRAN LA VOZ . CÓRRANLA .	1
RT : Si alguien está interesado en estos dos perritos me escribe por DM . 	2
RT : Oiste baby 	1
RT : Feliz De Tener El Apoyo De Esta Family  	2
RT : te voa mamal el culo en la suite del Mariott	1
RT : Si tu haces esto después de ver a tu chica , ur the real mvp . 	2
Omg el final de Dexter !! ! Wow	2
Inspiración para el outfit de fiestas . Listo . 	2
RT : ARIANA Y DD SON MIS LESBI LOVERS FOREVER	2
RT : one direction sin zayn no es lo mismo	0
RT : el follow , unfollow , follow , unfollow no hará que te siga . para raised hand winking face	1
RT : aw yo le importo mucho a mom ♡ 	2
Este sábado te espero con entradas al Alex Sensation Miami Bash y pruebas Gratuitas en el Palmetto  	2
LO PROMETIDO ES DEUDA !! ! BATMAN VS SUPERMAN EPIC RAP | KRONNO ZOMBER | ( Videoclip Oficial ) 	1
ME LIQUIDO A COJO ! | LUCKY ISLAND | Minecraft : 	1
RT : Shot an announcement video inside our archive room today ! You 'll see it soon !	2
RT : Hey y 'all 	2
RT 10 : gente ya el problema se resolvio , se puede ver el video de nuevo en youtube ; Go Pro : The End 	2
Mi hermanito de 8 años me añadió en SC y me llamo orita solo para preguntarme q pq yo voy a tantos " parties " y decirme que tengo que parar face with tears of joy	1
Me ha gustado un vídeo de de ( 	2
Discover tomorrow ’s indie music stars ! Check out the bands on Slacker Radio : 	2
Gracias alexoficial por este bello jumpsuit que uso ninelconde en  	2
RT amaralg : Hoy estoy en las de sentarme relax a hablar de la vida con alguien	1
" I posted the exam key an hour before the test " claramente va decir eso despues De repartir las F :/	0
Un a las fashion compañeras de la industria	2
jovanigram 's video 	1
Prisci olvidé incluir la pizza . Si , la pizza es parte del outfit face with tears of joy	2
no cuando el whisky no te sabe a nada .. . ahi si has bebido demasiado	2
" : Finally home ! .. . por cuatro días " you do n't like it here do you .. .. Jajaja para de irte yezus christ weary face	2
RT DanielTravieso : La mejor broma para April Fools 	2
RT : ¡ Este jueves en Club Brava ! Shots gratis en tarima y DJ Tony en los platos Ponte en lista 	2
too lateeeee por no escuchar mis consejos face with tears of joy face with tears of joy face with tears of joy	0
RT : Yo picheo a todo el mundo pero cuando a mi me pichean hago un show hp	1
Yo de verdad que me voy a reir si okc le gana a golden state	1
Mi hermano fue a comprar comida y no me dijo na y no me trajo na :)	2
RT : Happy Birthday to the beautiful Lana Del Rey 	2
Quiero ver mis senior picsssss	0
YA YA YA han vuelto ! 4 soldados del HIP-HOP , con el mayor ejercito de la historia ! 	2
RT : Alguien quisiera adoptar a dos perritos ? Ya estan vacunados y todo . Dale rt 	2
Gracias por todos vuestros comentarios buenos ! Enserio gracias ! Z4E ! FOXY VS SONIC . EXE | BATTLE | KRONNO ZOMBER 	1
Algunos de nuestros souvenirs de las islas .. . Wooohooo 	2
RT : " Puta " extended edition 	0
De mis cosas favoritas en la vida , full mi top es que nadie me conteste el teléfono smiling face	2
Cuando No te Prestan atención a una amiga , que te hace lo mismo  	2
Sol happy happy Birthday !! que tengas un lindo día y que cumplas muchísimos más face blowing a kiss	2
RT : BRUNO PERES 1906 Age : 25 RWB ( Attacking ) Cost : £15M GP : 80 83 Skills : 3 * WF : 3 * Real Face : No : 	1
RT cordova3 : Las calles are gonna get me through this week	0
	1
RT : La responsable de que luciera super en el Red Carpet de los Billboards mi hermanita la  	2
me deseas contestar el txt ?	1
Le quieren dar el mvp a kobe solo pq es el ultimo season .. .. thinking face	0
RT : Yo lo que quiero es despertarme en una chosa al lado de la playa , lejos de todo este cemento men	0
Cuando Spain te dice que te va a dar regalitos para el Super Rap de The Division pero al final no .. . 	2
Venga va a cuantos RT podemos llegar para que suba Assassins Creed Syndicate ? squinting face with tongue	2
ayer caminando por la ciudad .. en mi vida habia visto tanto tipo sexy en suite	2
My groupie n me . 	2
Aviso para navegantes !! ! Lo de los saludos será este sábado ya que ese vídeo es una batalla !! El sábado podré el hashtag ! Suerte ! :3	2
RT : Ahora tienes un nuevo accesorio indispensable : Los Miércoles de Belleza de 	1
Hoy celebro ser parte de la familia de No se pierdan mis tips en este super canal	2
Muy buena pregunta , el modelo es Droid Turbo y la compañía que lo fabrica es Motorola . ~ IA	2
RT edu14 : 2015 fue un pre-game pal 2016 .	2
Más de nuestra última colección Denim shirt We are denim lovers ! 	2
Hay cosas que se expanden rápido .. . pero no hay nada que se propague mas rápido que la infección Zomber ! z4E ! red heart victory hand light skin tone	2
RT : Cuando ves a tu replacement : 	1
Mis alumnas también se une a la gran batalla Imagen Modeling by La Gatita . 	2
Good Morning familia !! !! San Patrick day con 	2
Blusa High top tunic Collar Urban Vibes collection  	0
Jejeje je 6Am 11 .. . 	2
Como buen zomber debo preguntar .. . Os molaría un Rap de Ben and Ed ?? o preferís otra cosa ? :P skull skull	1
RT : Everybody on the bus when Rosa Parks said " No " 	1
RT corujo : Ya no sé ni que pensar .. . solo quiero un break .	0
RT : We are nominated for 	2
RT : Always , nunca falla . 	2
Si se meten conmigo les compadezco , yo usaré el rap como arma pero para ayudar al resto .. . smiling face with halo smiling face	2
Me encanta la sencillez de las margaritas 	2
Almighty partio Dizu .	1
Woooho mi hermana llega hoy !! !! Ooo happy dayyy !! !	2
RT CDS02 : Espero que te guste Kronno Es sencillo pero está hecho con amor Z4E 	2
JAJAJAJ all time fave ! y siiiiii pleaseee :D	2
Lol , ni que gastar $100 en tres lipsticks . 	2
a mi hermana se le quedo numb por pal de tiempo pero ya lo siente .. so tranquilla	1
