text	label
Jइत्ने खदे देख् रहे इन्सन् न्हि किसि पगल् कुत्ते कि नसल् से हमरे यह cort कि ज़रुरत् न्हि ब्ज्प् कि sa  	0
शर्म Modi ने स्ब्को दल्लो ko unemployed bana दिय . ख़्यु आ गय न ंओडी .	1
anshulg1 ःअहह हहहह हह् ... So nice of उ य्र्र्र्र् उर् ग अन्द् फ़ादु type person ... लोवे uh  	2
BREAKING णेWS - ट्Rएण्डीण्ग़् णो . 1 णा Rएःणे ख़े ग़्ःआं ME JCB णे ख़ी SऊईCईडे कि कोशिश् 	0
RT that's the मोस्त् BएआऊटीFऊळ् पिc to ever exist like look at him in his beautiful outfit and his beautiful eyes and his beautifu 	2
सय pesan उन्तुक् सेमुअ yg bergelar wanita बुकन् “ wanita berloceng ” ये dan jugak दिरि सय smiling face with smiling eyes red heart	1
G 55 Hindustan ंएइन् ःइन्दु ंउस्लिम् एक् दुस्रे ख़े डुश्मन् ख़भि णहि थे ये टो कुच् political p  	2
Congratulations Shri Pइयुश्जेए णमस्कर् . Wए feel relaxed and happy that you have assumed office as  	2
S cउते ऊ good looking B loves people I loves to laugh n स्मिले Y is loved by everyone A होत् ईत्त प्यार् तो mer  	2
Pakistan or usk gird-o नवह् मे A . C च्लने क् मोसम् ःउअ च्त है	1
आब् तेरे se economics ka lesson ले हुम्लोग् ळौरि कि बेहन् ?	0
RT State of Pakistan is नो Bअनन Republic .. the way Bइलवल् & Maryam Safdar still supporting 2 well known traitors 	0
65 Ka ब्तये ........ BJP एलेcतिओन् जेएत् ग्यि ... पप्पु फिर् एन्तेर्तैन् क्रेग सबि ko .... bs squinting face with tongue squinting face with tongue	2
हवस् Mn a7la Aya X 7ayty love य more than you can imagine blue heart	2
आधर्नेएय मत्रिजेए my support would be there always my experience involved security critical operations  	2
Rट् When he launched ' Sवच्ह् Bहरत् आभियन् ' नो one realized he meant थिस् !!smiling face with smiling eyes 	1
RT ष्रद्ध हर् असम्बव्ह् कर्य को अस्म्बव्ह् कर् देति है ग़ोवर्धन् लेएल of ख़्रिश्न सो beautifully written n s 	2
RT I also voted for BJP n we were feeling very proud to ब् a BJPian bt नोव् Cओण्ग़्RएSSइअन् अरे laughing on usseriously Sir 	0
Cओन्ग्रेस्स् k debate मे न जने से इस्कि दुकन् बन्ध् हो र्हि है इस्किये ये बेचर bhokhl  	1
St जि ईन्सन् पप g today is my last exam of Basic of computer papa ब्लेस्स् मे स्ब् आच क्र देन उ kn  	2
Yआर् वो हार् जैएन् तोउ हुम् ओओपेर् चलय् जएइन् gy this is not a bounce back ? This is not retaliation brother . ःउम् त्  	1
To be construed as ... तुम् सब्ने मोदि को वोते क्यु दिय ...fearful face तुम्हे मेरि नौक्रि कि कोइ चिन्त नहि ? Meri  	0
टुम् तोह् खुद् एक् बुरि मौत् मरोगे . Bज्प् को तुम्को मार्कर् हाथ् गन्दे कर्ने कि ज़रोओरत् नहि है और् wai  	0
ःम्म् but tasty बोह्त् होत्य् हैन् ह्य् सोच् क् भि मोओ म् पनि आ ग्य schi face with tears of joy face with tears of joy face with tears of joy face with tears of joy face savoring food face savoring food face savoring food face savoring food face savoring food	1
Terrorist ब्ज्पेए पर्त्य् ने भि tribute दिय थ ग़न्धि को . टु अप्न मुह् बन्ध् रख्	1
Sir We are facing difficulties to change the intermediate boarding station in तत्कल् tickets It see  	1
इन्द् 75 = $1.08 पक् 112 =$.72 now fuck urself ... जहिल् लोग् पत्त नहि कह  	0
णोव् नोव् Jइय that was way too much . आइसय् कैसय् चोर्दिय उस्को पोलिcए के साथ् ओर् किसि को बतय हि नहि ? Supportin  	1
RT My Ted Talk is out today . I hope it empowers you hugs you and reminds you of your own grit . Wअत्च् here 	2
Bइन् पेन्दे क लोत तेरे जैसे आद्मि को हि बोल्ते हैन् भगोदे saale smuggling कर् क  	0
ख़ुन् gya chor kr अप्को ? Massom kuri को smiling face with smiling eyes	1
Batangas state University nice to meet योउ nga पल ःआःआ grinning squinting face grinning squinting face grinning squinting face	2
Yऐ खबर् मेदिअ को नहि दिखनि उस्को सिर्फ़् पोलिcए कि चवि खरब् कर्नि है बुत् I salute u ओफ़्फ़िcएर् जै हिन्द्	2
टु भि तो थ याद् ह् क तिमे य भुल् गय 	1
वलिअ All the very best . ख़ोइ काम् हो ति ब्ता देन	1
27 feb को भि 12 जहज़ो क झुन्द् अय थ सिर्फ़् 2 JF 17 ने मा चोओद् di pory इन्दिअ कि हेहेहेहेहे Wहत्त्त्त्त्त्त्त्त्त्त् ?	0
Wah बै वह् किअ जवज़् ह् अप्क सलाम् ह् अप्नि cओर्रुप्तिओन् चोरि ko defend खोओब् क्र्ते हो	1
I अम् not going to be able to handle the wait for the next one . ईट्S ग़ाण्णा Bए Sओ ग़ोओड्	2
I'm scared of ! पुज सो Happy to work with you on  	1
Worshipper ख़भि आपने Tweets Khud व् Pअध्ति ःओ ? face with tears of joy face with tears of joy face with tears of joy	1
Rट् Wहत् the fuck !! 	1
RT णन्दनि मनिक् तुम् यन्ह क्यु आये ंअनिक् अगेर् मैन् न्हि अत तोह् णन्दनि अगेर् तुम् न्हि अते तोह् surprise surprise रह्ते लकिन् तु 	1
RT jr Yes . We थे INDIANS voted for this . Cअन् ’ t describe how happy I am . 	2
ंएरे जैसे लखो लोग् जो media k biased behaviour s प्क् चुके ह् आप्को अद्विसे h कि मेदिअ क bycot क्रो और्  	1
ःआन् ... ग़ोओद् णिघ्त् आन्न्न्द् योउ can call मे तुम् आप् कह्ने कि ज़रुरत् न्हि red heart red heart smiling face	1
RT Bअन्द् करो ये प्रयोजित् नतक् एक् परिवर् को रोक्ने क् लिये दिकहवे क नतक् न् 	0
Universe8 says Sब् आcच पुरनि यादेइन् बुत् he is still the best batsman chasing best of luck to उ all face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy	2
हप्प्य् बिर्थ्दय् to my favorite Gemini !! I लोवे योउ मर्जि	2
RT Sअन्त् रम्पल् जि के शिश्य् नशिलि चेएज़् को हथ् क्यो नहि लगते ये जनने के लिये जरुर् देखे सध्न t 	2
ंऐने इन्दिअ ke almost sab बेअच् देखे हैन् .. भले एक् जैसे लगे but still 1000000000000 times better  	2
Sअले नल्लो को free ka net मिल हुअ अप्ने अको बहोत् बद cरितिcस् सम्झ्ने लग्ते ह् उन्हे ये न्हि पत जो insan  	0
Book your summer appointments with Aj अज्नैल्cक्ष् !!! ट्ःएRए Wईळ्ळ् Bए णो PएडीCऊRए SएRVईCएS link is in the bio !! ( Wil  	1
Jऐ हिन्द् महन् पुरुश् ष्रेए Narendra ंओदि जि को Vइजय् होने कि ःअर्दिक् सुभ्कम्नये . Yए तो सबित् हो ग्य कि Jओ देश् क् l  	2
RT Khaled ःअप्प्य् Bइर्थ्दय् girl Fअन् सिन्cए डबन्ग्ग् दय्स् . And the way in the classy manner you conduct yourself मक्  red heart	1
ग़ुप्त औन्ति ये लोग् कहिन् से नहि आये यहि के है षम्भुल  	1
Oooh थत् ’ s cute Emma !!! Yओउ ’ रे वेल्cओमे ! It ’ s in the queue growing heart	2
& Happy anniversary guys . May आल्लह् केएप् the love and lubricate it with halal sustenance .	2
chewy713 Hehe . ख़्हुशि हुइ अप्को द्ख् क्र् . Sअलम् फ्न्च् ग्य थ अप्क वेस्य् ब्त्व् p ज़द miss tou ni किय ? smiling face with heart-eyes face with tears of joy	2
says Yr वो एन्ग्लिश् क paper lhr me postpone होगय थ वो 4 को ह	1
RT Assalamu अलैकुम् आल्विद Jउम्म ंउबरक् ःउ आप् सब् को Bएशक़् डुअ मे याद् रख्न डिल् बोहत् उह्दस्स् ह् ख़ोइ हुम् s  loudly crying face loudly crying face loudly crying face loudly crying face broken heart red heart red heart pensive face	2
Yए बेन्गल् भेजि है मोम्त बनो क पगल्पन् क इलज् कर्ने बहुत् पहुन्चि हुइ पेएर् है grinning squinting face	0
ंअदम् जि आप् अप्ने Pअर्त्य् Ka laptops अप्ने पस्स् रखे उप् ke students बहुत् अचे है उन्हे किसि देए हुइ भिख् नहि चहिये	0
2706 SP इन्न् भक्तो को पत भि है GDP and all के बारे ? बस् दिन्भर् Pअकिस्तन् के खिलाफ़् नेव्स् चलते रहो गवर् उस्सि मेइन् खुश् हैन् .	2
ईस् साल् दो बर् phone गोम् गय हैन् ई cअन् feel you better than you feel yourself grinning face with sweat grinning face with sweat	1
एक् तुम्हि तोह् हो समझ्दर् भै सहब् जि हन्स् राज् हन्स् को किसि नै नहि जितय मोदि जि को जेएतय है स  	0
RT षल्वर् आभि पक् कि बोव्लिन्ग् रेह्ति है आभि से दिल् हर् गये मुसल्मनो ःओपे for the best guys WE Wईळ्ळ् WIN IA	0
SईR आPख़ो आऊR BJP ख़ो ंएRई टाRआF Sए Jएएट् ख़ी Bआःऊट् Bआःऊट् SऊBःख़ांणाYए आPP डेSः आऊR ऊCःआईYओ PआR ळे JआYए P  	2
Yए Yओगि Rआज़् ंए ःओ ख़्य Rअह ःए ख़भि ंउस्लिम् कि ःअत्य ख़भि डलित् ख़भि Yअदव् ख़ि आखिर् Yओगि Sअर्कर् ख़ब् Jअगेगि Pओलिcए  	0
RT Deep in dat ocean my लोवे इस् फ़ you purple heart	1
छहुन् मै ये चहुन् डिल् से मै ये चहुन् ड्रगोन् के सथ् उद् कर् डुर् देश् चले जौ 	1
Respected Sir Many congratulations for huge victory अओर् आप् से पुरि उमिद् ह्ये आप् State aor Modi ji  	2
ःअमरे डेश् ख़े PM ष्रेए ंओदि Sइर् Jइ आअप् ंअत Pइत Bहग्वन् ख़े Sअमन् ःऐ आअप्को ळखो ळख् Bअर् णम्स्कर् A  	2
Bएनाम् स ये दर्द् थेहर् क्युन् नहि जात Jओ बेएत् गय है वोह् गुज़र् क्युन् नहि जात Fइन्द् of the day - Nida Fazli	2
ःउमे We're already improving Ottawa's ByWard Market . Here's how 	1
Vओते चोओर् कब् तक् करोगे मोदि जि आज् ज kal public को पत चल् हि ज्येग कि मोदि अच है य कमिन है 	0
छार् Pअन्क्तियन् इस् a perfect tool for writers It is providing free editing designing publishing and marketing  	1
Mera मोओद् न्हि होरह ... Social media per अनय् क	1
RT Kodwa गुय्स् gave us ठन्दिवे Forget national this man is an international treasure that has to be protected 	2
To ब्स्द्क् तो tu reality me समज् कि वो चलि गै तेर कत् के आब् नहि आने वलि	0
श्र्म् त्म्को म्ग्र् nh अति एह्सन् फ़रमोश् हो तुम् च् निसर् कि त्c क्र्त्य् न्ह् thkty thy अब् b  	0
Pakistan ke captain ki statement सच् साबित् हो र्हि ह् पेह्ल हि match बुरि तरह् से हार् ग्यि ... षि ख थ सर्फ़रज्  	0
Ye Yअदव् Pappu supporter h भैव !!! ख़्य unweed क्र् सक्ते हो ! आउर् ये Dravidian h  	1
Jऐसे सम्ज्वदि लिख जात हे Sअमज्वद् नाम् कि कोइ चेएज़् नहि Sइर्फ़् ओर् सिर्फ़् जात् p  	1
आअप हो सक्त है इन् कय् साथ् बच्पन् मे जिस् आद्मि ने मस्ति कि थेए उस्स् ने भि शल्वर् क़मेएज़् पेह्न हु  	1
ःउम् Cओन्ग्रेस्स् se थे और् Cओन्ग्रेस्स् se र्हेगे हुमरे इरदो को ये ख़्य तोदेगे गोद्से को देश् भक्त् मन्ने wal  	1
Dinner क्र् लिजिये गा गोओद् night Barun have a sweet dream and take care	1
Sअहब् के तो जैब् मे जरहे है न पैसे क्यु बेव्कोओफ़् बनते हो लोगो को . हर्ने क्र् बद् तो अकल् लगओ modi  	0
टु रेह्ने दे भद्वे कित्न हि फ़द्फ़द ले कुच् नहि होन 5 साल् नहि अब् सालोन् साल् इस् देश् मेइन् सिर्  	0
yes ब्c sabne unsubscribe कर् दिय है	1
choudhary आरे क्र्तो दिय ओर् कित्न क्रय्गि face with tears of joy face with tears of joy face with tears of joy	1
Yएह् कित्ने कमिने लोओतेरे हैन् डेश् के जो अप्नि हार् पच नहि Pआ रहे हैन् आखिर् किस् मोओह् से अयेन्गे  	0
RT North 24 Parganas West Bengal CM ंअमत Banerjee gets off her car and confronts people chanting ' Jऐ ष्रि Ram ' slogan 	1
RT kills What they say अस् Wओह् सोनेय् क भि बन् जये उस्कि वोह् एह्मियत् नहि होति 	1
ःअहह् निcए जोके ईन्श आल्लह् now forces will give दन्द in his ass غدار وطن خنزیر	0
You putting this up made मे लिस्तेन् ' Rइश्ते के भि रोओप् बदल्ते है ' इन् background !tongue	1
मेस्स्स् आअप् बोले the n तो मुझे ल्ग य्हन् भोत् सरि शदियान् हो र्हि तो उन्क भि हुअ होग Bत् sry म्य् दिदु आगे s  	1
आचनक् आब्दुल्लह् ंइर्वैज़् जैसे लोग् पन्दितोन् के इत्ने ह्म्द्र्द् कैसे हो गये ? ख़हि ऐस तो नहि कि इन्क प्लन् हो कि terr  	0
Who would not want to ... she is a Bएऔतिफ़ुल् कित्त्य् ;-)	2
ःएय् गुय्स् ई m so excited really Suprb Seducted for some coolness !! Are excited to watch the movie .. Watch it out g  	1
quiry ठन्क् you so much nitin Last वलि विश् तो बोहोत् स्पेcइअल् ःऐ Thanks loudly crying face red heart red heart red heart flushed face	2
इसि Sidra तुम् को शरम् नहि आति इस् होल्नक् वक़िये पे ब् रियसत् कर् रहि हो इम्रन् चर्सि क् ba  	0
RSS 4 bache personal law नहि Quran chapter " women ' सुर णिस मे ये हे कि दो तेएन् चार् s  	1
Friend - New फोने ले र्ह हु सथ् चल् र्ह है लेने ? Me - 	2
ंत् क्र् ज्यद ब्क् bk य्दि भर्त् स्र्कर् ह्म् Yउवओ को 12 होउर् दे दे तो पुर Pakistan ह्मरे क्द्मो होग आब्कि बर् m  	0
Yए गोदि मेदिअ है इस्को 1 साल् पुरनि वेदिओ अब् दिखै दि क्यु क् वो महिल थि अग्र् पुरोश्  	0
RT Bro sbu कुच् थिक् हो Jअय ग . छिन्त न ख़र् . All is well Love योउ face blowing a kiss face blowing a kiss face blowing a kiss face blowing a kiss face blowing a kiss	2
कर्र्र् ःएल्ल् नव् lol not that shit	1
ख़ाम् नहि है लोगोन् के पास् एलेcतिओन् भि खतम् हुअ अब् ख़्य ख़रेन् तोह् orgasm movement हि क्योन् न छल  	0
RT lalitha79 Beauty In Dictionary is मेम् YएYYY Now Can Sएए The Every Week Looks Day 2clapper board  face blowing a kiss red heart woman dancing	1
RT Exclusive censor reports of is world class . Words like movie of the year Best performance Sunney को मिलेय् एव् 	2
sad that उ didn ‘ t come to austria ( maybe nect time I ‘ ं Wआईटीण्ग़्	1
ग़्हर् कि मासि will speak better than her . Believe me my house maid speaks better than her 	0
सले चु .... Arvind ख़ेज़्रिवल् वो है जो आज् भि तुम् जैसे चतुखोरे को अप्ने पस् bait  	0
Stay strong sir . ग़ोद् ब्लेस्स् you and your family .	2
कभि इन्से रत्रि जग्रन् के लोये जगह् मन्ग्न घन्त भि नि मिलेगि . हिन्दु hi ह् जि ऐस  	0
हहह ओक् friend thank you so much for your efforts and sorry for disturbing you . ःअह fir security reasons rolling on the floor laughing	2
णो wonder he is so strong six beautiful strong women . May Allah give him long life to be able to com  	2
ःए Jआन् षादि ख़् Bआद् आप्के ःअथ् ख़ात् डुन्ग .. षे Wओ Q Jआन् ? ःए ंऐन् षादि ख़् Bआद् आप्को आप्ने ःअथोन् Sएए ख़्हन Khi  	1
Yएअह् हि ब्ज्प् के सन्स्कर् जो खुद् को एक् समये के सथ् पेएचे हतकेर् दोओस्रे नये चेह्रो को मौक देते हि  	1
बेत नफ़्रत् तुम् जैसे जहिल् ( illiterate ) फ़ैलते हैन् Pअत न्हि कोन् सि फ्द् चल् र्हि h  	0
डेल्हि के मालिक् कफ़ि दिनो से दिख् नहि रहे ख़ोइ नयि बाते तो खोजने नहि णिकल् लिये Modi govt . 2 	1
Bउस् खन् स्ब् आप् येहि कर्तय् रहन् 5 years तक् आवम् कि कोइ पर्व नहि णय पकिस्तन् hous  	0
ढाम्कि हि नहि देति है .... 7 लोग् गिर्फ़्तर् भि कर्वये इस्ने ... ख़ह्ति है Bअन्गल् मे हिन्दु me  	0
RT आगर् सच् मे बहदुरि है तो रज्नेएति च्होर् क्योन् णहि देत मदेर् टेर बाप् आमेथि हार् गय 	0
ग़ुह Bओओत् licking of Nehru Congress इस् Ur degree and u have served them well by destroying factual history . N  	0
America ke ष्रि Anderson कि Bहविश्यवनि Bहरत् के डेहत् क एक् ढर्मिक् व्यक्ति एक् ंअनव् एक्  	1
Yएस्स्स्स् you smell so fuckin good bae 	2
RT मुझय् लग् रह है मेरि tranfer होनय् वलि है 	1
Pएएच्ले 5 वोर्ल्द् cउप् से मेइन् cओcअ cओल क धक्कन् के पेएचे क code स्म्स् कर् रएल है लेकिन् आज् तक् final मेइन् जान्  	1
Says Chuppbby आएसे मुझे कभि न्हि दिय loudly crying face loudly crying face loudly crying face	1
ख़ब्लियत् और् ब्ज्प् कोइ नात हि नहि आपस् मैन् Bज्प् मैन् कब्लियत् देखि गयि थि न जब् स्म्रिति इरनि को hr  	1
SवSअन् आल्सो watch I'm sure you guys गोन्न लोवे it 	2
आबे म्c .. न्हि मलुम् तो अम्मि मत् चुद ब्स्द्क् .. grahm stains को दर सिन्घ् ने मर थ अदिवसिय्  	0
ख़ुत्त जैस हलत् हो गय भै तेर ख़्हुब् भोन्क्त थ election मे ंओदि को गलि बक्त थ आब् तेरि हल्  	0
Yअ is लिअ ऐसे बोओक् क्यु क् य introductory book because हमर यह choti clases ma compute  	1
ंश्र Yए ःइन्दु ंउस्लिम् क अगेन्द तेरे आतन्कि sangathan RSS ने चलय है Gandu  	0
RT ईअम्षोनलि Wहत् the fuck is wrong विथ् Bइजान् अगैन् ? Pलेअसे तेल्ल् मे she is just trying to teach Masuma and Jalal a less 	0
RT ईस्क सब्से बद कर् 	0
RT गुस्तो कोन्ग् माबोत् yung point na इ can travel wherever i want even without itinerary and कसम yung person न मककसम को 	1
Doglo Congress ने अप्ने मेदिअ प्रभरि न्हि भेजने क निर्नय् लिय तो आप् लोग् ये बेरोज्गरि क् a  	0
RT AR1 Shaheer fans को भि यहि लग्त थ एरिcअ बोहोत् अचि हे डिल् कि सचि he Jealousy न्हि he Competition न्हि हे Respect देति हे 	0
नय भरत् वह् नहि हो जिस्मे समन् अधिकर् के लिये मतओन् को सर् मुन्दन् कर्वन परे  	1
RT Today is the 25th Silver jubilee day of our ( 1.6.1994 - 1.6 2019) News by डेएपक् ख़र्तिक् in Trich Times of ईन्दि 	1
आअप्कि language से तोह् लग् र्ह कि आप् 'गंद हो'। सोर्र्य् for not completing that sent  	1
Rट् 13 येअर्स् of pudhupettai a true cult classic from the master film maker will always feel proud to हव् 	2
RT They Write Paid & Fake Article For Some Money ??? Yए Bअच्चो Vआलि ःअर्कते ण Bअच्पन् ंऐ आच्हि ळग्ति ःऐ एसि छेअप् Hark 	0
Yए sub corruption league क् वज से होव हे .. ख़रे ये शरिफ़् सहिबन् bare प्त्ती .. Wah ग् वह्	0
Bःऐ रव् क budget 35 crore थ और् cओल्लेcतिओन् 45 crore so फ़्लोप् केसे तुम्हर मथ् solid he	1
कह गयि देश् भक्ति सर्दर्न सहेब् अब् अवज् नहि उतवोगे शमे on you and your channel  	0
आब्बेय् टुद्के गन्ग् ले पिल्ले सुधर् ज येह् हिन्दु ंउस्लिम् बन्द् कर्दे तेर बाप् अब् home minister हैन् इत्न  	0
The best form is you cअल्ल् मे for leave ओउ to leave eis a quest ã o	1
Vएर्य् nice lines dad BT दद् अर्ज़् कर्त होओन् क्य खोन ह् क्य पन ह् सब् यहि च्होद् के Jअन ह् ण तेर  	1
Pख़् आउर्तोन् कि अक़ल् पे prda ह्य् उन्हेन् अप्ने एलव kch nzr nh अत .	0
Pujya ग़ुरु Jइ इन् धोन्गिओन् से दुर् रेह्ने कि प्रेर्न देते है जो लोगो को झुथ्  	1
Yehi केह् केह् क् हुम् ने इन्न् k dmagh खरब् किये हुए हैन् .. जेसे Indian मेदिअ अप्ने players ki  	1
ःअमेशा जुन्ग् को promote karty a rahy हेइन् हम् लोग् hamary goals प्ता न्हि किअ हेइन्	0
Media means ब्ज्प् अन्द् ब्ज्प् means media thats इत् I don't क्नोव् what special benefits media is getting through rulling p  	0
आअब् आप् विदेशोन् के departmental stores मे भरत् के बने कप्दोन् जोओतोन् और् अन्य खद्य पदर्थोन् को  	1
RT As सलम् ओ ali'kum ग़ुद् ंओर्निन्ग़् two hearts cherry blossom	2
Jइस् ःइसब् Sए ईन्दिअ टेअम् ख़े Pलयेर् ख़ आअज् Pएर्फ़ोर्मन्cए डेख ःऐ M Definitely Sउरे ख़ि ईन्दिअ Team Pakistan Sए Wओ  	1
.@आपर्शक्ति ख़्हुर्रन ओन् ंय् life has always revolved around lady luck 	1
Wअस्न् ’ t what I ’ d hoped for today as you can tell by the pictures we “ tried ’ to race on a unfit track and I got pun  	2
Pakistan Cricket टेअम् me talent कि कोइ कमि नहि फ़र्क़् सिर्फ़् इत्न हे क् हमर्य् प्लयेरे को अप्ने carrier ki परि रेह्ति हे .	1
RईCःआ आणीRऊड्ः Jईआअप्को जन्म् दिन् कि बहुत् शुभ्कम्नये ंएरे Rआं Jई आअप्कि ये जिवन् को सकरत्म्क् दिश्  	2
RT णिहय्ति चुतिय लोग् ... Vo अcतोर्स् अप्नि हि फ़िल्म् को लेके म्ज़ाक् न्हि क्र् स्क्ते क्य .. Mentions मै घुस् के ग़ालि देनि h .. SRK को 	0
RT BJP के राज़् ंएइ क्भि लिघ्त् न्हि ग्यि or Bc Yह cओन्ग्रेस्स् वालेय् रोज़् लिघ्त् कात् र्हे हेइ pouting face angry face	0
RT नि किच्व णि हज़िन . णि म्पम्बनजि णि म्वेलेवु णि mfunikaji व न्योत ज़ watu 	2
ंएइन् भिम् army के सन्स्थपक् चन्दर् शेखर् अजाद् जि को सदर् पर्दम् कत हु और् ंएइन् कहन चहत्  	2
ईस् को तु बोल्न्य् कि भि तमेएज़् नि अप्न्य् बाप् कि उमेर् वल्य् को कैस्य् मुख्तिब् क्र्ति है अगर् तमेएज़् होति तु ap  	0
RT Sir Jएएत् के ल्ये बहुत् बहुत् बध्यि . ळेकिन् जो सोओरत् मे हुआ उस्मे अप्प् णे देख होग कि फ़िरे 	2
MP or RJ मेइन् आप्कि सर्कर् है ... आअप् कित्न दे रहे है . Government मदत् कर् सक्ति है पल् नहि सक्ति ... ख़िसन् भि  	2
Rट् steven gerrard is the best player in प्रेम् हिस्तोर्य्	1
Iss कुनल् क इत्ने भव् मत् दो . ख़ुच् लोग् अप्नि औकत् से ज्यद उच्हल्ते हैन् . Better ignore hi  	1
षर्म४ टु he nomber one cu ... ःअम् तुमरे जितन निचे नहि गिर् सकते दोगलि कहि कि	0
Sएए थे जल्व of modiji . 	1
आरे टुने ठिक् Sए देख नहि Bएय् .....!!! Yए तोत नहि ... Presenting .... ठे R  	1
RT Mamba88 What player ( s ) and team ( s ) मदे y ’ all fall in love with basketball ? For मे it ’ s Kobe / षक़् / Lakers	1
ख़िसि दिन् ऐस होते हुए देखोगे तो .... खुद् को v मुर्ख् मन्ने मे पिच्हे मत् हत्न	0
आज् k match क् बद् sb केह् ry k 92 मे ब् अस ए हुव थ दोस्तो phr ये न हो क् इन्दिअ बज़ि ल्य् जय् किओ क् 83 wala cup b idr ए हुव थ	1
What a great match लेत्'स् सेए किस्क होत है !!	2
World cउप् कि सारि मत्च् हार्ने के बद् फिर् केह्न भै ग़्हब्रन न्हि है	2
abe ye grievance forum bad मे खोलेन्गे .. ये cअरवन् के discussion मे तु अप्न तक्ष् क RR क्यु कर् रह है ?? क्य गुप्त जि ड्	0
ईस्मे तेर घत मेर कुव्ह् न्हि जात ...face with tears of joy best wishes .. lol 	1
RT ःअप्प्य् Bइर्थ्दय् Bरो Rअब् ःअमेश ख़्हुश् Rअखे ंएरि ऊमर् v ळग् Jअवे टेनु 	2
Yए Fअके है इस् per तुरन्त् FईR हो . इस्मे 4-5 account है ये daily नेव् लद्कियो कि फोतो दल्त है . इस्क्  	1
717 Wa ंएरे सुपेर्स्तर् भै जान् ओर् मिस्स् सुपेर्स्तर् आप् दोनो बदे हि आरम् सै पत्र  	2
When he forms govt in त्न् n in centre modi इस् pm just imagine our मोदि जि wrath on this goat smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes goat face with tears of joy face with tears of joy face with tears of joy face with tears of joy	1
Incompetent ministry harne वले मन्त्रि बन् गये जेएत्ने वलो को हत दिय मन्दते क अप्मन् है ये	1
yadav2005 BJP के लोग् दोन्घ् और् ग़ुन्दगर्दि जनते ःऐन् media उनके सथ् हैन् . बस् पुब्लिc को वहि दिखते Jओ  	0
Cricket World Cउप् - Jइतेग तो India हि	2
sir ग् इन् लोगो को कुच्ल् .... दोओओओओ प्ल्ज़्ज़्ज़्ज़्ज़्ज़् ... Pakistan ज़िन्दबद् . Pakistan army ज़िन्दबद् ..... Pakistan I लोवे Pakistan Pakistan	0
ंएरे login पर् hdfc service live नहि हुऐ है क्य जन्करि मिलेगि कि सिर्फ़् कुच् हि vle's ko srvices live कि गै है	1
jz ओ जहिल् कि औलद् Qउरन् पक् se Non-Muslims ki trah reference mat dy  	1
Creative ःअमे अप्क follow back पने के लिये क्य केएमत् चुकनि पदेगि मालिक्	1
ई like egg but I हते बनन	2
RT Jओदि तोर् दाक् शुने केउ न आशे तोबे एक्ल चोलो रे ~ Rabindranath Tagore Jओदि तोर् दाक् शुने केउ न आशे तब् भ् 	2
RT shah191 आये पधरे हमरे आगन् मे !!! ईत्नि गर्मि मे अप्प् इत्ने लोगो क् सथ् !!! णिcए to see you in Ahmadabad 	1
Ye दोcतोर् होम्को चैन् से जेएने नहि देग ओरे बब अमि कि korbe sob बोर्बोद् होगय	0
Nahi ......@नितिन् गद्करि जि होन्गेय् 2024 के PM . Sअह्जि क कोइ तोद् न्हि ग़द्करि ji क जोद् न्हि .	2
ग़ज़ि Wआह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह्ह् ंइय आअप्कि Rओओहनि आउर् आअस्मनि टलेएम् ख़ स् Pओओरि डुनिय मे ख़ोइ ंउक़ब्ल्  	2
RT 1 आ ःं is VएRY ग़ोओड् णेWS for India but बद् news for & .#ShariaBolsheviks 	2
2019 क् चुनब् से clear हो गय ह् कि अधिकरि कर्म् चरियोन् क - ब्ज्प् को bot कर्न उन्के नकरपन् क pratek ह् - ब्ज्प् k  	1
Rट् Carolon fabric for this special एइद् !! . . .	1
Yए तोह् पोस्सिब्ले हि णहिन् है Grow up सो पेह्लेय् I'll throw up ठन्क् you so much buddy folded hands light skin tone face with tongue face with tongue face with tongue hugging face	1
Rट् bx Rएमेम्बेर् वहेगुरु जि in both the bad times and the good times . Waheguru जि क कल्स वहेगुरु जि कि fethe folded hands medium skin tone	2
is full of gawars जिन्क पधाइ से कोइ नात नहि है	0
you are beautiful looking very beautiful इ वन्त् to friends ship with you my नमे रज़ भत्ति इ लेवे in  	1
RT Jऐ ष्रि Rअम् Pरियन्क Jइ आमित् Shah is the new Home Minister ! 	2
ट्वेएतिन्ग् Jओ अप्नि मैद् ko 100rs ka पास् बन्व के न्हि दे सक्ति वो बदि बदि bat  	2
RT Pakistani Fऔज् क Captain जो मुल्क् क सर budget ख रह है . आअप् भि इस्स् कि ईफ़्तर् क मन्ज़र् अप्नि अन्खोन् से देख् लेइन् क् क्  backhand index pointing up light skin tone	0
छोप्र Well said .. Very true ... डरे to dream . Have a great weekend ...	2
Bइल्कुल् आयेग Bअहुत् देर् हाथ् हिलने के बाद् तिमे आत ह  	1
7 णोत् a bad 7 days एह् mate x soccer ball trophy trophy	2
